UserName,Handle,Timestamp,Text
Justin Roseworn,@JustinRoseworn,2020-10-26T01:12:52.000Z,"It’s taken over 5 months & more than 800 lives for just 1 state in Australia to pull back from a covid outbreak. Before their outbreak in Australia, Malaysia was identical in case numbers & deaths. 

Malaysia is just 1 month into her latest outbreak!"
MB_SevenTwo,@Tim_HoeRivers,2020-10-26T00:46:54.000Z,"It's good that MOH has been fairly transparent wrt to Malaysia's #Covid_19 death statistics.
But just on yesterday's list, if you exclude the 34yo as an outlier, the average age of those who died is close to the national life expectancy."
Prison_Health,@Prison_Health,2020-10-25T17:50:02.000Z,Malaysia - All 17 positive Covid-19 cases reported in the Seberang Prai Prison in Jawi and the Penang Remand Prison here yesterday involved inmates.
,@pykaji,2020-10-25T16:53:41.000Z,"Can Malaysia stop all of politics thingy for awhile and just focus on combating the pandemic situation in our country right now, take a look at COVID-19 cases in Sabah, all they need was help and support."
Zla Official,@zlabiz,2020-10-25T16:21:04.000Z,Malaysia’s king rejects PM’s push for COVID emergency rule
Capital Hungry,@Capital_Hungry,2020-10-25T15:31:38.000Z,MALAYSIA PM MUHYIDDIN SAYS  CAIBNET WILL DISCUSS IN MORE DETAIL KING'S DECREE; GOVT TO FOCUS ON DEALING WITH COVID-19 PANDEMIC #News #FX #COVID-19
deena alkaff,@deenalkaff,2020-10-25T15:11:02.000Z,Our frontliners in Malaysia are suffering and struggling to cope with our covid cases. Are we forgetting that DG Hisham was present at the meeting to plead for darurat to YDPA?? Not just Muhyiddin or Azmin but DG Hisham too.
avo(IA) more whosfan acc!,@seungAAAAAAH,2020-10-25T15:04:23.000Z,malaysia covid cases keep rising:( what if season greetings later cant shipped here:( no pls no:( im working hard to collect money to buy that
Sundararajan Gopalan,@sundarsg1,2020-10-25T14:51:52.000Z,"Why is Malaysia stopping MM2H residents from returning home? Having attracted us to make our homes in Malaysia by promoting MM2H, isn't it unfair to ban our entry? Insist on quarantine and Covid testing, but please show some mercy on stranded MM2H holders. #strandedMM2H"
,@jasssj__,2020-10-25T14:24:07.000Z,Malaysia COVID cases needs to stop increasing bcs I’m afraid that our medical won’t be able to handle the spike 
Barry Chan Kong Heng,@barrychan889,2020-10-25T13:47:18.000Z,"Latest Status COVID-19 of Malaysia on October 25, 2020

Total Active Cases: 9,202 (New Cases: 823)

Total ICU Cases: 99 (Intubated: 30)

Total Recovered Cases: 17,134 (New Recovered Cases: 579)

Total Deaths: 229 (New Deaths: 8)

Total Confirmed Cases: 26,565"
zz,@sykrhssn_,2020-10-25T12:03:28.000Z,"Malaysia once and for all from one of the best country in tackling Covid-19 now has reputation going down the drain. 

Double standard and disgustingly dirty politics game , the most poor, lacking, incompetence cabinet has to be accountable for  their own mistakes."
Ahmad Musaddiq,@thekangbae2,2020-10-25T11:21:12.000Z,"Thank god the King said there's no need to declare State of Emergency . That's a huge relieve for everyone here in Malaysia .

A huge blow back to the politicians who wanted it so bad (not for covid purposes but to stay in power purposes, citizens ain't dumb)"
nazree @ chezb,nazree @ chezb,2020-10-25T11:16:55.000Z,"To whom it may concern,
DYMM SPB YDP Agung has said NO to State of Emergency for Malaysia.
Let democracy run its course & stop undermining it in whatever shape or form.
Please.Our battle now is against Covid 19 not with each other
#covid19 #whatthestoryMalaysia #muhyiddin #Agung"
,@notaimannoor,2020-10-25T11:15:46.000Z,The only reason there isn't any protests on the streets is that unlike the ministers us common citizens actually care about Malaysia and battling covid-19 
Adeeology,@AdeeologyTweets,2020-10-25T06:53:04.000Z,"Skimming through Star's headlines;

Klang Valley folk urged to get serious about CMCO,
Brunei marks 171 days without Covid-19 local transmissions,
Singapore: It's open season for sports again; 14 new Covid-19 cases are reported.

Syabaslah Malaysia. How did we fu*k this up?"
