UserName,Handle,Timestamp,Text
Joe RK Jr.,@joekaosjr,2020-05-20T08:40:25.000Z,"Today (Wed, May 20), #Malaysia has 31 new #Covid-19 cases. It is the 9th day in a row that the number of new infections in the country is less than 50."
james leng,@jameslengjy,2020-05-20T08:39:52.000Z,"Malaysia 20th May CCP Virus COVID-19 Update
+31 > 7009 Total Confirmed Cases (10 imported, 21 local transmission) (Of 21, 10 are foreigners)
+0 > 114 Deaths (1.62% of total)
+60 > 5706 Total Recovered (81.4% of total)
11 ICU (7 require ventilator)
1189 Active Cases"
TheMalaysianInsight,@msianinsight,2020-05-20T08:37:02.000Z,"JUST IN: Malaysia's #Covid_19 death toll remains at 114.
* 60 discharged, total now is 5,706
* 31 new cases, total now is 7,009
* 11 in ICU, 7 on ventilators"
sαℓмαη سلمان ∂υкε,@SalmanDuke,2020-05-19T15:26:43.000Z,"Abi shey make the Govt leave anyone who contract Covid-19 to be paying for the treatment by themselves nhi. Maybe the test charges alone will make people more responsible btw Nasarawa is playing with wild fire, they should learn from Malaysia. "
Marcus Osborne,@brandconsultant,2020-05-19T14:09:26.000Z,"Interesting in house exercise today - which companies who reached out to us then procrastinated over developing a #brand strategy, could have made hay during #Covid_19. 1 food service delivery business, 1 online retail outlet plus an online MBA course. #Malaysia #kickingourselves"
Su. Anna Sofiyya,@iehamzah,2020-05-19T13:29:32.000Z,"Malaysian, please support our local business. Let's travel Malaysia. Let's ignite domestic tourism! Let's help our country get back on track and help support boost our economy. Let the local own the business world post covid. How? OPT FOR LOCAL PRODUCT! GO LOCAL!"
"SMAXZO, Malay King of Scotland.",@KingKaiserX,2020-05-19T12:07:17.000Z,"OK, Malaysia. A little reality check here. DO NOT GO BACK TO YOUR HOMETOWN. In case you forgot, WE'RE IN A FUCKING PANDEMIC. And don't give me the ol ""But my parents are old and there's no other relatives"" shit either. You want them to get COVID-19?"
Bibin,@qwerty_bin,2020-05-19T11:32:52.000Z,"12pm, 19 May 2020, Malaysia recorded 37 new Covid-19 cases and one new death today."
Ahmad Musaddiq,@thekangbae2,2020-05-19T10:34:31.000Z,"COVID-19 Testing #COVID19

Philippines
Aim : 30,000 daily [Will increase to 50,000]
Currently : 17,000

Singapore
Aim : 40,000 daily
Currently : Not sure, I think around 8-10k ?

Indonesia
Aim : 10,000 daily
Currently : 3-5k 

Malaysia
Aim : IDK hahahaha
Currently : 9-10k average"
The Edge Malaysia,@theedgemalaysia,2020-05-19T09:28:06.000Z,"Flash: Malaysia on track to achieve single-digit new Covid-19 cases soon as daily number stays below 50, says MoH"
The Edge Malaysia,@theedgemalaysia,2020-05-19T08:42:06.000Z,"Flash: Malaysia records 37 new Covid-19 cases today, with one death"
james leng,@jameslengjy,2020-05-19T08:38:48.000Z,"Malaysia 19th May CCP Virus COVID-19 Update
+37 > 6978 Total Confirmed Cases (2 imported, 35 local transmission) (22 foreigners)
+1  > 114 Deaths (1.63% of total)
+31 > 5646 Total Recovered (80.91% of total)
11 ICU (6 require ventilator)
1218 Active Cases"
TheMalaysianInsight,@msianinsight,2020-05-19T08:34:39.000Z,"JUST IN: Malaysia's #Covid_19 death toll up to 114 after one more death reported today.
* 31 discharged, total now is 5,646
* 37 new cases, total now is 6,978
* 11 in ICU, 6 on ventilators"
Vincent De Paul,@vincentdepaul12,2020-05-19T08:34:17.000Z,"Malaysia Covid 19 update 
Discharged : 31
New Cases: 37( 2 import, 22 foreigners)
Deaths: 1"
